timestamp,gesture,confidence,emotion,speech_text
2026-03-26 20:07:26,Hello,0.76,Neutral,Hello.
2026-03-26 20:07:27,Hello,0.72,Neutral,Hello.
2026-03-26 20:07:30,Hello,0.81,Happy,Hello 😊 Nice to see you!
2026-03-26 20:07:52,Bad,0.88,Sad,That's bad...
2026-03-26 20:07:54,Bad,0.87,Sad,That's bad...
2026-03-26 20:07:59,Good,0.81,Sad,It's okay...
2026-03-26 20:08:02,Good,0.8,Sad,It's okay...
2026-03-26 20:08:10,Stop,0.89,Sad,Please stop...
2026-03-26 20:08:13,Stop,0.9,Sad,Please stop...
2026-03-26 20:08:15,Stop,0.89,Sad,Please stop...
2026-03-26 20:08:17,Stop,0.92,Sad,Please stop...
2026-03-26 20:08:18,Stop,0.81,Sad,Please stop...
2026-03-26 20:08:20,Stop,0.71,Sad,Please stop...
2026-03-26 20:08:22,Stop,0.66,Sad,Please stop...
2026-03-26 20:08:24,Stop,0.61,Sad,Please stop...
2026-03-26 20:08:45,Help,0.94,Happy,I'm here to help 😊
2026-03-26 20:08:48,Help,0.93,Happy,I'm here to help 😊
2026-03-26 20:08:51,Help,0.92,Sad,Let me help you...
2026-03-26 20:27:26,Hello,0.82,Sad,Hello... are you feeling okay?
2026-03-26 20:27:31,Hello,0.97,Sad,Hello... are you feeling okay?
2026-03-26 20:27:35,Hello,0.97,Sad,Hello... are you feeling okay?
2026-03-26 20:27:41,Thank You,0.73,Sad,Thanks... I appreciate it.
2026-03-26 20:27:45,Help,0.85,Sad,Let me help you...
2026-03-26 20:28:50,I Love You,0.67,Sad,I love you... stay strong.
2026-03-26 20:57:57,Help,0.92,Sad,Let me help you...
2026-03-26 20:58:00,Help,0.78,Sad,Let me help you...
2026-03-26 20:58:03,Hello,0.95,Sad,Hello... are you feeling okay?
2026-03-26 20:58:07,Hello,0.97,Sad,Hello... are you feeling okay?
2026-03-26 20:58:11,Hello,0.96,Sad,Hello... are you feeling okay?
2026-03-26 20:58:15,Hello,0.96,Happy,Hello 😊 Nice to see you!
2026-03-26 20:58:19,I Love You,0.81,Sad,I love you... stay strong.
2026-03-26 21:05:54,Good Morning,0.76,Sad,Good morning... take care.
2026-03-26 21:13:30,Hello,0.91,Sad,Hello... are you feeling okay?
2026-03-26 21:13:36,Hello,0.91,Happy,Hello 😊 Nice to see you!
2026-03-26 21:13:45,Yes,0.64,Happy,Yes
2026-03-26 21:13:48,Yes,0.74,Sad,Yes
2026-03-26 21:13:53,No,0.9,Happy,No
2026-03-26 21:13:55,No,0.89,Happy,No
2026-03-26 21:13:58,No,0.93,Sad,No
2026-03-26 21:14:00,Good Night,0.69,Sad,Good Night
2026-03-26 21:14:03,No,0.72,Sad,No
2026-03-26 21:14:05,No,0.92,Sad,No
2026-03-26 21:14:22,I Love You,0.65,Happy,I love you ❤️
2026-03-26 21:14:24,I Love You,0.9,Happy,I love you ❤️
2026-03-26 21:14:29,I Love You,0.87,Sad,I love you... stay strong.
2026-03-26 21:14:50,Please,0.6,Happy,Please
2026-03-26 21:14:52,Please,0.64,Happy,Please
2026-03-26 21:14:55,Please,0.62,Happy,Please
2026-03-26 21:14:58,Please,0.85,Neutral,Please
2026-03-26 21:15:00,Please,0.85,Happy,Please
2026-03-26 21:15:02,Please,0.7,Happy,Please
2026-03-26 21:15:05,Please,0.71,Happy,Please
2026-03-26 21:15:07,Please,0.8,Happy,Please
2026-03-26 21:15:09,Please,0.91,Happy,Please
2026-03-26 21:15:11,Please,0.85,Sad,Please
2026-03-26 21:15:12,Please,0.84,Sad,Please
2026-03-26 21:15:14,Please,0.78,Sad,Please
2026-03-26 21:15:20,Sorry,0.75,Sad,I'm really sorry...
2026-03-26 21:15:24,Sorry,0.9,Sad,I'm really sorry...
2026-03-26 21:15:29,Sorry,0.82,Happy,Sorry 😊 it's okay!
2026-03-26 21:15:32,Sorry,0.92,Happy,Sorry 😊 it's okay!
2026-03-26 21:15:35,Sorry,0.87,Happy,Sorry 😊 it's okay!
2026-03-26 21:15:57,Good Morning,0.93,Happy,Good morning 😊 have a great day!
2026-03-26 21:16:04,Good Morning,0.64,Sad,Good morning... take care.
2026-03-26 21:16:07,Good Morning,0.71,Sad,Good morning... take care.
2026-03-26 21:16:13,Good Night,0.85,Sad,Good Night
2026-03-26 21:16:23,Good Night,0.91,Happy,Good Night
2026-03-26 21:16:25,Good Night,0.9,Sad,Good Night
2026-03-26 21:16:27,Good Night,0.9,Sad,Good Night
2026-03-26 21:16:32,Good Night,0.85,Sad,Good Night
2026-03-26 21:16:35,Good Night,0.88,Sad,Good Night
2026-03-26 21:16:38,Good Night,0.87,Happy,Good Night
2026-03-26 21:16:40,Good Night,0.9,Happy,Good Night
2026-03-26 21:16:42,Good Night,0.9,Happy,Good Night
2026-03-26 21:16:43,Good Night,0.83,Sad,Good Night
2026-03-26 21:16:56,Thank You,0.94,Happy,Thank you so much 😊
2026-03-26 21:16:59,Thank You,0.83,Happy,Thank you so much 😊
2026-03-26 21:17:03,Thank You,0.76,Sad,Thanks... I appreciate it.
2026-03-26 21:17:10,Welcome,0.82,Happy,Welcome
2026-03-26 21:17:11,Welcome,0.82,Happy,Welcome
2026-03-26 21:17:17,Welcome,0.87,Sad,Welcome
2026-03-26 21:17:19,Welcome,0.77,Sad,Welcome
2026-03-26 21:17:36,Help,0.94,Sad,Let me help you...
2026-03-26 21:17:39,Help,0.98,Sad,Let me help you...
2026-03-26 21:17:43,Help,0.89,Happy,I'm here to help 😊
2026-03-26 21:17:46,Help,0.74,Happy,I'm here to help 😊
2026-03-26 21:17:57,Yes,0.6,Sad,Yes
2026-03-26 21:17:59,Yes,0.82,Neutral,Yes
2026-03-26 21:18:01,Yes,0.79,Neutral,Yes
2026-03-26 21:18:03,Yes,0.77,Sad,Yes
2026-03-26 21:18:10,Good,0.63,Sad,It's okay...
2026-03-26 21:18:13,Good,0.63,Sad,It's okay...
2026-03-26 21:18:15,Good,0.61,Sad,It's okay...
2026-03-26 21:18:17,Good,0.73,Sad,It's okay...
2026-03-26 21:18:19,Good,0.81,Sad,It's okay...
2026-03-26 21:33:16,Thank You,0.93,Sad,Thanks... I appreciate it.
2026-03-26 21:33:58,Thank You,0.9,Neutral,Thank you.
2026-03-26 21:34:01,Thank You,0.95,Neutral,Thank you.
2026-03-26 21:34:04,I Love You,0.87,Neutral,I love you.
2026-03-26 21:34:08,Yes,0.68,Neutral,Yes
2026-03-26 21:34:09,Yes,0.71,Neutral,Yes
2026-03-26 21:34:12,No,0.66,Neutral,No
2026-03-26 21:34:14,Bad,0.73,Neutral,Bad.
2026-03-26 21:34:18,Bad,0.86,Sad,That's bad...
2026-03-26 21:34:22,Bad,0.63,Neutral,Bad.
2026-03-26 21:34:23,Bad,0.71,Neutral,Bad.
2026-03-26 21:34:26,Good,0.75,Neutral,Good.
2026-03-26 21:34:28,Good,0.81,Neutral,Good.
2026-03-26 21:34:29,Good,0.83,Neutral,Good.
2026-03-26 21:34:32,Help,0.92,Sad,Let me help you...
2026-03-26 21:34:35,Help,0.94,Sad,Let me help you...
2026-03-26 21:34:42,Help,0.68,Neutral,I can help.
2026-03-26 21:34:43,Help,0.65,Neutral,I can help.
2026-03-26 21:34:52,Fine,0.9,Neutral,I'm fine.
2026-03-26 21:35:00,Fine,0.74,Neutral,I'm fine.
2026-03-26 21:41:01,Hello,0.93,Sad,Hello... are you feeling okay?
2026-03-26 21:41:08,Hello,0.89,Neutral,Hello.
2026-03-26 21:41:09,Help,0.83,Neutral,I can help.
2026-03-26 21:41:11,Hello,0.82,Neutral,Hello.
2026-03-26 21:41:13,Hello,0.75,Neutral,Hello.
2026-03-26 21:41:14,Hello,0.91,Happy,Hello 😊 Nice to see you!
2026-03-26 21:41:20,Good Morning,0.92,Sad,Good morning... take care.
2026-03-26 21:41:27,Good Morning,0.91,Happy,Good morning 😊 have a great day!
2026-03-26 21:41:38,Good Morning,0.92,Neutral,Good morning.
2026-03-26 21:41:40,Good Morning,0.93,Neutral,Good morning.
2026-03-26 21:41:46,Thank You,0.89,Neutral,Thank you.
2026-03-26 21:41:48,Thank You,0.9,Neutral,Thank you.
2026-03-26 21:41:51,Welcome,0.83,Sad,Welcome
2026-03-26 21:41:54,Welcome,0.62,Happy,Welcome
2026-03-26 21:41:55,Welcome,0.69,Happy,Welcome
2026-03-26 21:42:09,Good,0.6,Sad,It's okay...
2026-03-26 21:42:11,Good,0.66,Sad,It's okay...
2026-03-26 21:42:15,Good,0.89,Happy,That's good 😊
2026-03-26 21:42:18,Good,0.92,Happy,That's good 😊
2026-03-26 21:42:21,Bad,0.75,Sad,That's bad...
2026-03-26 21:42:23,Bad,0.8,Sad,That's bad...
2026-03-26 21:42:27,Bad,0.81,Happy,Oops 😅 that's not good
2026-03-26 21:42:33,Help,0.62,Sad,Let me help you...
2026-03-26 21:42:36,Help,0.97,Sad,Let me help you...
2026-03-26 21:42:38,Help,0.96,Sad,Let me help you...
2026-03-26 21:42:41,Help,0.96,Neutral,I can help.
2026-03-26 21:42:43,Help,0.96,Neutral,I can help.
2026-03-26 21:42:45,Help,0.95,Neutral,I can help.
2026-03-26 21:42:48,Help,0.91,Happy,I'm here to help 😊
2026-03-26 21:42:55,Fine,0.67,Sad,I'm fine...
2026-03-26 21:42:57,Fine,0.94,Sad,I'm fine...
2026-03-26 21:43:02,Fine,0.94,Sad,I'm fine...
2026-03-26 21:43:05,Fine,0.91,Neutral,I'm fine.
2026-03-26 21:43:07,Fine,0.89,Neutral,I'm fine.
2026-03-26 21:43:10,Fine,0.97,Happy,I'm doing great 😊
2026-03-26 21:43:50,I Love You,0.93,Neutral,I love you.
2026-03-26 21:43:54,Yes,0.64,Neutral,Yes
2026-03-26 21:43:56,Yes,0.82,Neutral,Yes
2026-03-26 21:43:58,No,0.76,Neutral,No
2026-03-26 21:43:59,No,0.84,Neutral,No
2026-03-26 21:44:05,Thank You,0.85,Sad,Thanks... I appreciate it.
2026-03-26 21:44:10,Welcome,0.86,Sad,Welcome
2026-03-26 21:44:13,Good Morning,0.62,Sad,Good morning... take care.
2026-03-26 21:57:11,Hello,0.0,Neutral,Hello.
2026-03-26 21:57:13,Thank You,0.0,Neutral,Thank you.
2026-03-26 21:57:15,Thank You,0.53,Neutral,Thank you.
2026-03-26 21:57:17,Thank You,0.76,Neutral,Thank you.
2026-03-26 21:57:19,Hello,0.0,Neutral,Hello.
2026-03-26 21:57:21,Hello,0.0,Sad,Hello... are you feeling okay?
2026-03-26 21:57:25,Hello,0.96,Sad,Hello... are you feeling okay?
2026-03-26 21:57:29,Thank You,0.0,Happy,Thank you so much 😊
2026-03-26 21:57:39,Hello,0.0,Neutral,Hello.
2026-03-26 21:57:40,Help,0.41,Neutral,I can help.
2026-03-26 21:57:42,Help,0.94,Neutral,I can help.
2026-03-26 21:57:44,Welcome,0.87,Neutral,Welcome
2026-03-26 21:57:46,Welcome,0.93,Neutral,Welcome
2026-03-26 21:57:47,I Love You,0.93,Neutral,I love you.
2026-03-26 21:57:50,Good Night,0.0,Neutral,Good Night
2026-03-26 21:57:52,Good,0.0,Neutral,Good.
2026-03-26 21:57:54,Good,0.88,Neutral,Good.
2026-03-26 21:57:55,Good,0.57,Neutral,Good.
2026-03-26 21:58:00,Welcome,0.35,Sad,Welcome
2026-03-26 21:58:02,Good Night,0.0,Sad,Good Night
2026-03-26 21:58:07,Good Night,0.0,Sad,Good Night
2026-03-26 21:58:09,Good Night,0.0,Sad,Good Night
2026-03-26 21:58:11,Good Night,0.0,Sad,Good Night
2026-03-26 21:58:13,Good Night,0.91,Sad,Good Night
2026-03-26 21:58:15,Good Night,0.91,Sad,Good Night
2026-03-26 21:58:17,Good Night,0.91,Sad,Good Night
2026-03-26 21:58:19,Good Night,0.91,Happy,Good Night
2026-03-26 21:58:20,Good Night,0.91,Happy,Good Night
2026-03-26 21:58:57,Welcome,0.0,Neutral,Welcome
2026-03-26 21:58:59,Help,0.0,Neutral,I can help.
2026-03-26 21:59:01,Help,0.94,Neutral,I can help.
2026-03-26 21:59:03,Help,0.96,Neutral,I can help.
2026-03-26 21:59:05,Help,0.96,Neutral,I can help.
2026-03-26 21:59:06,Help,0.96,Neutral,I can help.
2026-03-26 21:59:08,Help,0.93,Happy,I'm here to help 😊
2026-03-26 21:59:11,Help,0.96,Happy,I'm here to help 😊
2026-03-26 21:59:14,Help,0.95,Sad,Let me help you...
2026-03-26 21:59:16,Help,0.95,Sad,Let me help you...
2026-03-26 21:59:23,Bad,0.0,Sad,That's bad...
2026-03-26 21:59:25,Bad,0.0,Sad,That's bad...
2026-03-26 21:59:27,Bad,0.67,Sad,That's bad...
2026-03-26 21:59:29,Bad,0.81,Sad,That's bad...
2026-03-26 21:59:32,Bad,0.89,Sad,That's bad...
2026-03-26 21:59:34,Bad,0.91,Happy,Oops 😅 that's not good
2026-03-26 21:59:38,Bad,0.9,Happy,Oops 😅 that's not good
2026-03-26 21:59:46,Good,0.0,Happy,That's good 😊
2026-03-26 21:59:48,Good,0.0,Happy,That's good 😊
2026-03-26 21:59:51,Good,0.94,Happy,That's good 😊
2026-03-26 22:00:02,Good Night,0.0,Happy,Good Night
2026-03-26 22:00:04,Stop,0.0,Happy,Stop 😊 that's enough!
2026-03-26 22:00:07,Stop,0.93,Happy,Stop 😊 that's enough!
2026-03-26 22:00:10,Stop,0.93,Happy,Stop 😊 that's enough!
2026-03-26 22:00:16,Good Night,0.0,Happy,Good Night
2026-03-26 22:00:25,Good Night,0.0,Neutral,Good Night
2026-03-26 22:00:27,Stop,0.0,Neutral,Stop.
2026-03-26 22:00:29,Stop,0.91,Neutral,Stop.
2026-03-26 22:00:32,Good,0.0,Sad,It's okay...
2026-03-26 22:00:35,Stop,0.0,Sad,Please stop...
2026-03-26 22:00:37,Stop,0.86,Sad,Please stop...
2026-03-26 22:00:40,Stop,0.0,Neutral,Stop.
2026-03-26 22:15:47,Welcome,0.0,Sad,Welcome
2026-03-26 22:15:49,Good Morning,0.28,Sad,Good morning... take care.
2026-03-26 22:15:53,Good Morning,0.3,Sad,Good morning... take care.
2026-03-26 22:16:03,Stop,0.0,Sad,Please stop...
2026-03-26 22:16:06,Hello,0.0,Sad,Hello... are you feeling okay?
2026-03-26 22:16:14,Good Night,0.0,Sad,Good Night
2026-03-26 22:16:21,I Love You,0.24,Sad,I love you... stay strong.
2026-03-26 22:16:25,Hello,0.0,Sad,Hello... are you feeling okay?
2026-03-26 22:16:29,Hello,0.94,Sad,Hello... are you feeling okay?
2026-03-26 22:16:33,I Love You,0.86,Sad,I love you... stay strong.
2026-03-26 22:16:56,Hello,0.96,Happy,Hello 😊 Nice to see you!
2026-03-26 22:17:13,Hello,0.96,Neutral,Hello.
2026-03-26 22:17:15,Hello,0.96,Neutral,Hello.
2026-03-26 22:17:21,Hello,0.93,Sad,Hello... are you feeling okay?
2026-03-26 22:17:33,Yes,0.81,Happy,Yes
2026-03-26 22:17:34,Yes,0.81,Happy,Yes
2026-03-26 22:17:36,Yes,0.76,Sad,Yes
2026-03-26 22:17:40,Yes,0.8,Sad,Yes
2026-03-26 22:17:48,Yes,0.79,Happy,Yes
2026-03-26 22:17:50,Yes,0.79,Happy,Yes
2026-03-26 22:17:51,Yes,0.78,Happy,Yes
2026-03-26 22:18:04,No,0.92,Neutral,No
2026-03-26 22:18:05,No,0.92,Neutral,No
2026-03-26 22:18:06,No,0.92,Neutral,No
2026-03-26 22:18:09,No,0.91,Happy,No
2026-03-26 22:18:10,No,0.91,Happy,No
2026-03-26 22:18:12,No,0.91,Happy,No
2026-03-26 22:18:13,No,0.9,Sad,No
2026-03-26 22:18:15,No,0.9,Sad,No
2026-03-26 22:18:25,I Love You,0.0,Sad,I love you... stay strong.
2026-03-26 22:18:33,I Love You,0.93,Happy,I love you ❤️
2026-03-26 22:18:36,I Love You,0.93,Happy,I love you ❤️
2026-03-26 22:18:39,I Love You,0.93,Sad,I love you... stay strong.
2026-03-26 22:18:45,I Love You,0.92,Sad,I love you... stay strong.
2026-03-26 22:18:53,I Love You,0.93,Happy,I love you ❤️
2026-03-26 22:18:55,I Love You,0.93,Happy,I love you ❤️
2026-03-26 22:19:06,I Love You,0.89,Neutral,I love you.
2026-03-26 22:19:08,I Love You,0.89,Neutral,I love you.
2026-03-26 22:19:17,Please,0.83,Sad,Please
2026-03-26 22:19:18,Please,0.79,Sad,Please
2026-03-26 22:19:22,Please,0.75,Happy,Please
2026-03-26 22:19:24,Please,0.77,Happy,Please
2026-03-26 22:19:28,Please,0.7,Happy,Please
2026-03-26 22:19:30,Please,0.7,Happy,Please
2026-03-26 22:19:31,Please,0.78,Happy,Please
2026-03-26 22:19:41,Please,0.72,Neutral,Please
2026-03-26 22:19:43,Please,0.62,Neutral,Please
2026-03-26 22:19:53,Sorry,0.93,Sad,I'm really sorry...
2026-03-26 22:19:55,Sorry,0.92,Sad,I'm really sorry...
2026-03-26 22:20:01,Sorry,0.94,Happy,Sorry 😊 it's okay!
2026-03-26 22:20:13,Sorry,0.88,Sad,I'm really sorry...
2026-03-26 22:20:15,Sorry,0.88,Sad,I'm really sorry...
2026-03-26 22:20:22,Sorry,0.9,Neutral,Sorry.
2026-03-26 22:20:24,Sorry,0.9,Neutral,Sorry.
2026-03-26 22:20:41,Thank You,0.95,Sad,Thanks... I appreciate it.
2026-03-26 22:20:59,Thank You,0.91,Happy,Thank you so much 😊
2026-03-26 22:21:29,Thank You,0.93,Neutral,Thank you.
2026-03-26 22:21:31,Thank You,0.93,Neutral,Thank you.
2026-03-26 22:21:44,Good Morning,0.95,Sad,Good morning... take care.
2026-03-26 22:21:47,Good Morning,0.95,Sad,Good morning... take care.
2026-03-26 22:21:52,Good Morning,0.93,Neutral,Good morning.
2026-03-26 22:21:54,Good Morning,0.94,Neutral,Good morning.
2026-03-26 22:21:56,Good Morning,0.93,Neutral,Good morning.
2026-03-26 22:21:58,Good Morning,0.94,Happy,Good morning 😊 have a great day!
2026-03-26 22:22:09,Fine,0.96,Sad,I'm fine...
2026-03-26 22:22:13,Fine,0.95,Happy,I'm doing great 😊
